corpus_id,source_group,categorical_match,topology_match,auxiliary_shell_match,occt_solids,freecad_solids,occt_shells,freecad_shells,occt_faces,freecad_faces,occt_volume,freecad_volume,volume_relative_difference,volume_within_tolerance,occt_bbox_diagonal,freecad_bbox_diagonal,bbox_relative_difference,bbox_within_tolerance,comparison_pass
F479,Fusion360Gallery,True,True,True,1,1,1,1,530,530,117.01364785387506,117.01364785387506,0.0,True,21.260771844418258,21.260771579678508,1.2452029120080765e-08,True,True
F480,Fusion360Gallery,True,True,True,1,1,1,1,19,19,92.51840286442228,92.51840286442228,0.0,True,21.04845321249877,21.04845293430591,1.3216784052445298e-08,True,True
F481,Fusion360Gallery,True,True,True,1,1,1,1,15,15,166.22569831068978,166.22569831068978,0.0,True,22.595911849592635,22.59591154094275,1.3659545424497272e-08,True,True
F482,Fusion360Gallery,True,True,True,1,1,1,1,15,15,98.23129145914685,98.23129145914685,0.0,True,23.756417318202946,23.756416997186168,1.3512844689703319e-08,True,True
F483,Fusion360Gallery,True,True,True,1,1,1,1,31,31,1769.4991595099232,1769.4991595099232,0.0,True,32.33227870931224,32.33227836500395,1.06490573528306e-08,True,True
F484,Fusion360Gallery,True,True,True,1,1,1,1,13,13,224.08910592398053,224.08910592398053,0.0,True,24.7824612577702,24.782460963980114,1.1854758262835882e-08,True,True
F485,Fusion360Gallery,True,True,True,1,1,1,1,34,34,73.41600000000038,73.41600000000038,0.0,True,28.354894053760795,28.354893757515633,1.0447761193299015e-08,True,True
F486,Fusion360Gallery,True,True,True,1,1,1,1,3,3,32.75520497949709,32.75520497949709,0.0,True,20.103992921377955,20.10399269368103,1.1325955350919335e-08,True,True
F487,Fusion360Gallery,True,True,True,1,1,1,1,6,6,859.0292419036259,859.0292419036259,0.0,True,24.8432589716029,24.843258642939755,1.3229469816153431e-08,True,True
F488,Fusion360Gallery,True,True,True,1,1,1,1,51,51,728.2962963095429,728.2962963095429,0.0,True,23.430654502927485,23.430654185394737,1.3552022138337323e-08,True,True
F489,Fusion360Gallery,True,True,True,1,1,1,1,9,9,2131.953559312068,2131.953559312068,0.0,True,36.80429744676556,36.8042971017002,9.375681193110032e-09,True,True
F490,Fusion360Gallery,True,True,True,1,1,1,1,34,34,221.7474597151425,221.7474597151425,0.0,True,23.19219908211426,23.191035719395256,5.0161811516280915e-05,False,True
F491,Fusion360Gallery,True,True,True,1,1,1,1,31,31,1139.7653628110438,1139.7653628110438,0.0,True,27.855667332685012,27.855667010319777,1.1572698334610901e-08,True,True
F492,Fusion360Gallery,True,True,True,1,1,1,1,10,10,31.51075595294812,31.51075595294812,0.0,True,20.62763887159669,20.62763861130706,1.261848887535896e-08,True,True
F493,Fusion360Gallery,True,True,True,1,1,1,1,6,6,77.58297032223814,77.58297032223814,0.0,True,25.572002725079223,25.572002432594903,1.1437677469973571e-08,True,True
F494,Fusion360Gallery,True,True,True,1,1,1,1,6,6,127.99999999999999,127.99999999999999,0.0,True,21.555510003709028,21.555509736491967,1.2396693971845295e-08,True,True
F495,Fusion360Gallery,True,True,True,1,1,1,1,21,21,197.79508931348772,197.79508931348772,0.0,True,21.99822850755791,21.99822820793864,1.3620154447258028e-08,True,True
F496,Fusion360Gallery,True,True,True,1,1,1,1,6,6,47.33727810650639,47.33727810650639,0.0,True,20.405909066528487,20.405908820381075,1.206255555604115e-08,True,True
F497,Fusion360Gallery,True,True,True,1,1,1,1,8,8,339.6017553750729,339.6017553750729,0.0,True,22.302433854387836,22.302433570894976,1.271129694905414e-08,True,True
F498,Fusion360Gallery,True,True,True,1,1,1,1,6,6,39.80535182955393,39.80535182955393,0.0,True,21.50022237215525,21.500222110401662,1.2174459555015673e-08,True,True
F499,Fusion360Gallery,True,True,True,1,1,1,1,10,10,124.15991250448795,124.15991250448795,0.0,True,20.86760827407713,20.867608001683163,1.3053435024115863e-08,True,True
F500,Fusion360Gallery,True,True,True,1,1,1,1,5,5,2748.661810562725,2748.661810562725,0.0,True,32.20649502074579,32.206494689783426,1.0276261507381187e-08,True,True
G01,GrabCAD,True,True,True,1,1,1,1,44,44,119301.67595452264,119301.67595452264,0.0,True,218.16622136160316,218.16622103341302,1.5043123445276964e-09,True,True
G02,GrabCAD,True,True,True,1,1,1,1,26,26,27113.69480670796,27113.69480670796,0.0,True,72.62919554834681,72.62919523166975,4.360189553187294e-09,True,True
G03,GrabCAD,True,True,True,1,1,1,1,24,24,558765.1921548154,558765.1921548154,0.0,True,364.6230934101679,364.62309307009076,9.326812485680938e-10,True,True
G04,GrabCAD,True,True,True,1,1,1,1,187,187,1196507.0895369858,1196507.0895369858,0.0,True,301.84930112419994,301.8493001482694,3.2331715118060705e-09,True,True
G05,GrabCAD,True,True,True,12,12,12,12,476,476,493093.6975370041,493093.6975370041,0.0,True,464.28649072661284,464.2864904032713,6.964268254900517e-10,True,True
N01,NIST,True,True,True,1,1,1,1,144,144,3323540.52029393,3323540.52029393,0.0,True,404.7177380961601,404.71773777482997,7.939610137831306e-10,True,True
N02,NIST,True,True,True,1,1,1,1,306,306,1726248.379038069,1726248.379038069,0.0,True,406.7063911165768,406.70416172089443,5.481585072358301e-06,False,True
N03,NIST,True,True,True,1,1,1,1,271,271,503592.17795843113,503592.17795843113,0.0,True,386.0220269165544,386.02202056578614,1.6451828732834472e-08,True,True
N04,NIST,True,True,True,1,1,1,1,125,125,136445.1047920751,136445.1047920751,0.0,True,338.1772293158576,338.17722903615936,8.270758312163716e-10,True,True
N05,NIST,True,True,True,1,1,1,1,256,256,188312.81311697522,188312.81311697522,0.0,True,179.6866562765784,179.68529721239236,7.563523158566423e-06,False,True
N06,NIST,True,True,True,1,1,1,1,117,117,14644823.305612635,14644823.305612635,0.0,True,930.053762187972,930.0537618869141,3.236994234914022e-10,True,True
N07,NIST,True,True,True,1,1,1,1,637,637,47106787.80020498,47106787.80020498,0.0,True,1167.1232531539968,1167.1120314268994,9.614860356017074e-06,False,True
N08,NIST,True,True,True,1,1,1,1,120,120,332122.9076266056,332122.9076266056,0.0,True,594.902712187404,594.9027118676561,5.374792592475632e-10,True,True
N09,NIST,True,True,True,1,1,1,1,484,484,17519780.202793345,17519780.202793345,0.0,True,935.6641958680733,935.6641854498258,1.1134600992829153e-08,True,True
N10,NIST,True,True,True,1,1,1,1,156,156,12694917.715426987,12694917.715394648,2.5474166753872625e-12,True,907.1687646178768,907.1614533808192,8.059401230235719e-06,False,True
N11R,NIST,True,True,True,1,1,1,1,42,42,5135.058392239693,5135.058392239693,0.0,True,96.52327278520715,96.4828766350006,0.00041851202348323473,False,True
T01,TraceParts,True,True,True,3,3,3,3,290,290,69520.14943260606,69520.14943260606,0.0,True,153.73154189097139,153.7315415541509,2.1909653226907075e-09,True,True
T02,TraceParts,True,True,True,1,1,1,1,50,50,59222.64126461405,59222.64126461405,0.0,True,150.3581317592953,150.35813143292253,2.1706359793668864e-09,True,True
T03,TraceParts,True,True,True,1,1,1,1,119,119,50067.31352027917,50067.31352027917,0.0,True,90.85659096991235,90.85656334596858,3.0403896371665664e-07,True,True
T04,TraceParts,True,True,True,1,1,10,10,774,774,170992.5955738668,170992.59223622116,1.9519240760652793e-08,True,167.9504548386265,167.9488181319049,9.74517588058417e-06,False,True
