corpus_id,source_group,model_name,official_split,runner_status,exit_code,tool_ok,shape_valid,solid_subset_valid,solids,shells,faces,open_shells,all_shells_closed,positive_solids,nonpositive_solids,all_solids_positive,brep_signed_volume,mesh_vertices,mesh_triangles,mesh_boundary_edges,mesh_nonmanifold_edges,mesh_components,mesh_watertight,mesh_positive_signed_volume,dual_contouring_candidate,rejection_reason,elapsed_seconds,expected_sha256,observed_sha256,input_path
F397,Fusion360Gallery,127480_74b7071f_0,train,completed,0,True,True,True,1,1,16,0,True,1,0,True,1385.1344585735412,288,584,0,0,1,True,True,True,admitted,0.02998075,ba4cdc9db4119223a28be818184894797a25b94785d5063d465a24679e6d4752,ba4cdc9db4119223a28be818184894797a25b94785d5063d465a24679e6d4752,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/127480_74b7071f_0.stp
F398,Fusion360Gallery,24515_73a067c1_2,train,completed,0,True,True,True,1,1,32,0,True,1,0,True,111.90668208181287,743,1490,0,0,1,True,True,True,admitted,0.033215459,0d160b42921aae37ed72a2d92b0fea1a3f90371b648b3c35038947cc3a594f84,0d160b42921aae37ed72a2d92b0fea1a3f90371b648b3c35038947cc3a594f84,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/24515_73a067c1_2.stp
F399,Fusion360Gallery,101914_16d94052_0,train,completed,0,True,True,True,1,1,26,0,True,1,0,True,85.76348081822447,1160,2332,0,0,1,True,True,True,admitted,0.032115791,e1a62eac3cb07849cec42945c4429217e8a095f397306ac179b13ceb9d4e3329,e1a62eac3cb07849cec42945c4429217e8a095f397306ac179b13ceb9d4e3329,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/101914_16d94052_0.stp
F400,Fusion360Gallery,100142_b2d7897a_5,train,completed,0,True,True,True,1,1,8,0,True,1,0,True,12.950475592915565,60,116,0,0,1,True,True,True,admitted,0.010674041,8c606d8fecdcc1e01921189713451d372510f1aba582d19769bf88b2f495e162,8c606d8fecdcc1e01921189713451d372510f1aba582d19769bf88b2f495e162,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/100142_b2d7897a_5.stp
F401,Fusion360Gallery,21240_f3652cd7_2,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,36.52794292508916,8,12,0,0,1,True,True,True,admitted,0.008578375,6100cd0af0ecc1c3ca38c15afd91b4658f4d8e31d54a07b9fd34b9680b655d4b,6100cd0af0ecc1c3ca38c15afd91b4658f4d8e31d54a07b9fd34b9680b655d4b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21240_f3652cd7_2.stp
F402,Fusion360Gallery,25216_ff3bf7e2_10,train,completed,0,True,True,True,1,1,4,0,True,1,0,True,3685.9205334291855,1486,2968,0,0,1,True,True,True,admitted,0.018190417,cd6ece80113ba54a6384e94aa4580be8fe116c86f029d52f93cc323c3d1fac2c,cd6ece80113ba54a6384e94aa4580be8fe116c86f029d52f93cc323c3d1fac2c,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/25216_ff3bf7e2_10.stp
F403,Fusion360Gallery,26395_53ccf21b_74,train,completed,0,True,True,True,1,1,18,0,True,1,0,True,40.412206462028124,212,420,0,0,1,True,True,True,admitted,0.033403125,263c1e9c25703a6cd03676d83395d5273f84f462f1208a6ef3c1fb3d7a2ff409,263c1e9c25703a6cd03676d83395d5273f84f462f1208a6ef3c1fb3d7a2ff409,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/26395_53ccf21b_74.stp
F404,Fusion360Gallery,131921_5eca1418_0,train,completed,0,True,True,True,1,1,25,0,True,1,0,True,386.70018985313595,341,682,0,0,1,True,True,True,admitted,0.031235166,7502d58d6f433f646b0312cb84a936d058d6755116b022f0a00afd71874efb68,7502d58d6f433f646b0312cb84a936d058d6755116b022f0a00afd71874efb68,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/131921_5eca1418_0.stp
F405,Fusion360Gallery,69038_c6eff267_0,train,completed,0,True,True,True,1,1,32,0,True,1,0,True,2669.950559655851,384,768,0,0,1,True,True,True,admitted,0.043563375,aa279c0fcb596edaab9b2dfbad710a180e3c59df44a7cfd1be951de04932ef90,aa279c0fcb596edaab9b2dfbad710a180e3c59df44a7cfd1be951de04932ef90,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/69038_c6eff267_0.stp
F406,Fusion360Gallery,34559_f1fca6ec_5,train,completed,0,True,True,True,1,1,4,0,True,1,0,True,870.078273366715,1530,3056,0,0,1,True,True,True,admitted,0.067194792,786e814177f04cbc1dd656362a029ab84d256d83befb77f8ad6fb9de2725c11e,786e814177f04cbc1dd656362a029ab84d256d83befb77f8ad6fb9de2725c11e,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/34559_f1fca6ec_5.stp
F407,Fusion360Gallery,129507_2a8634d8_0,train,completed,0,True,True,True,1,1,25,0,True,1,0,True,1356.493758694491,403,802,0,0,1,True,True,True,admitted,0.027898125,e779663abcf82011b7bb876e37a9c1f93d6ea4089ef4d898111cf0f2c47ddcc6,e779663abcf82011b7bb876e37a9c1f93d6ea4089ef4d898111cf0f2c47ddcc6,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/129507_2a8634d8_0.stp
F408,Fusion360Gallery,23393_d47067ad_137,train,completed,0,True,True,True,1,1,26,0,True,1,0,True,57.1607080265152,72,140,0,0,1,True,True,True,admitted,0.024204125,f8641d5dd008d7c52de428d2299827f0ed94bbb4cd2141405d68136c579baa88,f8641d5dd008d7c52de428d2299827f0ed94bbb4cd2141405d68136c579baa88,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/23393_d47067ad_137.stp
F409,Fusion360Gallery,48832_22363e53_54,train,completed,0,True,True,True,1,1,7,0,True,1,0,True,107.71480646588422,972,1940,0,0,1,True,True,True,admitted,0.024834833,ae9e14f2d48e26b7411478d316fc4cd0564806ad87affd6f15a27744f0695bfa,ae9e14f2d48e26b7411478d316fc4cd0564806ad87affd6f15a27744f0695bfa,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/48832_22363e53_54.stp
F410,Fusion360Gallery,23132_1847c4ef_4,train,completed,0,True,True,True,1,1,12,0,True,1,0,True,508.03283540912815,254,512,0,0,1,True,True,True,admitted,0.017729916,7cd202b10b861dac2e725184672ae3b376a5fd18e8181a41149a0dc464512f5b,7cd202b10b861dac2e725184672ae3b376a5fd18e8181a41149a0dc464512f5b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/23132_1847c4ef_4.stp
F411,Fusion360Gallery,24032_d6172503_10,train,completed,0,True,True,True,1,1,11,0,True,1,0,True,71.93855368425591,509,1018,0,0,1,True,True,True,admitted,0.04263175,6e7017272fd8878af13f67fd8a51b46e9a958f71a72ff848814c70dbd329f457,6e7017272fd8878af13f67fd8a51b46e9a958f71a72ff848814c70dbd329f457,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/24032_d6172503_10.stp
F412,Fusion360Gallery,35132_35c342c8_7,train,completed,0,True,True,True,1,1,58,0,True,1,0,True,497.14236565037487,748,1492,0,0,1,True,True,True,admitted,0.0677775,ef9d510457888886e6d31b4b18f0f3612bb7afec7d1c999637b754827cd50455,ef9d510457888886e6d31b4b18f0f3612bb7afec7d1c999637b754827cd50455,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/35132_35c342c8_7.stp
F413,Fusion360Gallery,100622_1c7038f5_7,train,completed,0,True,True,True,1,1,9,0,True,1,0,True,677.640956252365,1097,2194,0,0,1,True,True,True,admitted,0.015149917,6f8f80b39141ede7f87b698eb1bcbfd612a295a7a7f8d4429a3f8f3568b93f77,6f8f80b39141ede7f87b698eb1bcbfd612a295a7a7f8d4429a3f8f3568b93f77,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/100622_1c7038f5_7.stp
F414,Fusion360Gallery,35586_6a432948_4,train,completed,0,True,True,True,1,1,23,0,True,1,0,True,76.19383559706219,792,1580,0,0,1,True,True,True,admitted,0.021325542,f0df4ea318bd53dc7ec61f561f1f7f0eeb8d6171df0371e32b2b7216382075e6,f0df4ea318bd53dc7ec61f561f1f7f0eeb8d6171df0371e32b2b7216382075e6,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/35586_6a432948_4.stp
F415,Fusion360Gallery,138307_bc448a6c_0,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,4.006738444098831,240,480,0,0,1,True,True,True,admitted,0.030401292,660d80a8280842b976bfe91fdc67b0e4ef706f38340ae01298add72507f86a93,660d80a8280842b976bfe91fdc67b0e4ef706f38340ae01298add72507f86a93,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/138307_bc448a6c_0.stp
F416,Fusion360Gallery,51024_b2fd60ca_3,train,completed,0,True,True,True,1,1,8,0,True,1,0,True,833.6618681710193,138,272,0,0,1,True,True,True,admitted,0.015158583,8140ab450e1ccda9cd219ffa775fedda231729bdffdedf2c19394430cc225951,8140ab450e1ccda9cd219ffa775fedda231729bdffdedf2c19394430cc225951,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/51024_b2fd60ca_3.stp
F417,Fusion360Gallery,136469_cc4c3e6b_2,train,completed,0,True,True,True,1,1,12,0,True,1,0,True,236.41207882312722,515,1026,0,0,1,True,True,True,admitted,0.01532925,e5822f4479f640228da0c6dcea360a04aba1415f0693df61f05a39e7503ef95a,e5822f4479f640228da0c6dcea360a04aba1415f0693df61f05a39e7503ef95a,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/136469_cc4c3e6b_2.stp
F418,Fusion360Gallery,33632_da973faa_2,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,111.11111036407695,8,12,0,0,1,True,True,True,admitted,0.007450458,10b372b94e3128e71d7c8ebb9c466bb549aaad9b0a53cc333c207fb4edbf3135,10b372b94e3128e71d7c8ebb9c466bb549aaad9b0a53cc333c207fb4edbf3135,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/33632_da973faa_2.stp
F419,Fusion360Gallery,40487_62383461_4,train,completed,0,True,True,True,1,1,11,0,True,1,0,True,1678.8239042581934,2712,5420,0,0,1,True,True,True,admitted,0.019612875,5d9447dd7ac2b9c24bb74ef740e4c87d25da9247a5184bfc098a68393f208ff9,5d9447dd7ac2b9c24bb74ef740e4c87d25da9247a5184bfc098a68393f208ff9,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/40487_62383461_4.stp
F420,Fusion360Gallery,104995_a625a7c5_45,train,completed,0,True,True,True,1,1,4,0,True,1,0,True,164.29920735093197,42599,85194,0,0,1,True,True,True,admitted,5.44547825,6b8d46d4d6e32eeb711fa1fd7ac40a8d3831d832e956e4c74c6de3683a6b73ea,6b8d46d4d6e32eeb711fa1fd7ac40a8d3831d832e956e4c74c6de3683a6b73ea,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/104995_a625a7c5_45.stp
F421,Fusion360Gallery,72083_3ff9e2cf_7,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,37.799115988416574,8,12,0,0,1,True,True,True,admitted,0.008177042,8ecf01d7a6f63872c84c9f06990cf38fb0d79b405bfca98d1cb2be1c4470f3ea,8ecf01d7a6f63872c84c9f06990cf38fb0d79b405bfca98d1cb2be1c4470f3ea,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/72083_3ff9e2cf_7.stp
F422,Fusion360Gallery,134553_f9d63936_0,train,completed,0,True,True,True,1,1,12,0,True,1,0,True,200.5190626570039,134,264,0,0,1,True,True,True,admitted,0.015285667,46e46ffb22c5e023b1d41d14c83a5364999015304b3a3b473c744055089c6087,46e46ffb22c5e023b1d41d14c83a5364999015304b3a3b473c744055089c6087,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/134553_f9d63936_0.stp
F423,Fusion360Gallery,55915_4badf6b0_8,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,692.0356860406578,8,12,0,0,1,True,True,True,admitted,0.007972291,28485ac2e58ee7cbeb5989f87de08e18391152af011dd527f2fbfce1ba74ae4b,28485ac2e58ee7cbeb5989f87de08e18391152af011dd527f2fbfce1ba74ae4b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/55915_4badf6b0_8.stp
F424,Fusion360Gallery,34520_035b5e9a_1,train,completed,0,True,True,True,1,1,10,0,True,1,0,True,1705.991437196371,455,906,0,0,1,True,True,True,admitted,0.011659083,319cf9325765ef68ee2bde4141885eacb4731d5f65e4702f072144a8482c97cf,319cf9325765ef68ee2bde4141885eacb4731d5f65e4702f072144a8482c97cf,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/34520_035b5e9a_1.stp
F425,Fusion360Gallery,21779_b99623fc_1,train,completed,0,True,True,True,1,1,5,0,True,1,0,True,315.75705587819175,720,1436,0,0,1,True,True,True,admitted,0.009591084,27291b84a8519a67181764e8a4f06ff2c7eeb9b438c815c7bd60860783c1e270,27291b84a8519a67181764e8a4f06ff2c7eeb9b438c815c7bd60860783c1e270,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21779_b99623fc_1.stp
F426,Fusion360Gallery,25456_9e34edbf_0,train,completed,0,True,True,True,1,1,3,0,True,1,0,True,44.879895051282574,120,236,0,0,1,True,True,True,admitted,0.006551667,cb34b2bfd9fc36d3d295e223e71d1db647c4e6f5a7cdf2ca395d9f4d0e97628f,cb34b2bfd9fc36d3d295e223e71d1db647c4e6f5a7cdf2ca395d9f4d0e97628f,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/25456_9e34edbf_0.stp
F427,Fusion360Gallery,26942_279de65e_6,train,completed,0,True,True,True,1,1,4,0,True,1,0,True,64.43470646648336,144,288,0,0,1,True,True,True,admitted,0.0068535,5986069a09330601ab0bc99fdfbdaff8c92f89826d08da369ccde5839d845b0a,5986069a09330601ab0bc99fdfbdaff8c92f89826d08da369ccde5839d845b0a,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/26942_279de65e_6.stp
F428,Fusion360Gallery,34910_6453f2c5_4,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,549.9595935495462,88,172,0,0,1,True,True,True,admitted,0.00990375,d91adbb5c4b586b05a4cbd7fcd7309d9304f21dfb676559c49e788b74d613b73,d91adbb5c4b586b05a4cbd7fcd7309d9304f21dfb676559c49e788b74d613b73,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/34910_6453f2c5_4.stp
F429,Fusion360Gallery,146717_3e6a84c1_5,train,completed,0,True,True,True,1,1,14,0,True,1,0,True,362.15482118605473,24,44,0,0,1,True,True,True,admitted,0.016266375,3b581e0f9657f817a24a29a6118469be2fa70e68b67995acff1339ba00f1ce49,3b581e0f9657f817a24a29a6118469be2fa70e68b67995acff1339ba00f1ce49,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/146717_3e6a84c1_5.stp
F430,Fusion360Gallery,146486_b590e0f6_0,train,completed,0,True,True,True,1,1,10,0,True,1,0,True,4651.656320184527,84,164,0,0,1,True,True,True,admitted,0.013514875,8c58370c170974d45c7c6ad77ed99f0a5ffe74d44d1c456d7c42a5faeb6b3be4,8c58370c170974d45c7c6ad77ed99f0a5ffe74d44d1c456d7c42a5faeb6b3be4,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/146486_b590e0f6_0.stp
F431,Fusion360Gallery,86278_1e55d036_6,train,completed,0,True,True,True,1,1,25,0,True,1,0,True,218.2271255415032,124,252,0,2,1,True,True,False,mesh_nonmanifold,0.031117959,9b953f10d82391e05a1906bb45bd9e78fcaeca4ad2181f71c6277eaa394466a6,9b953f10d82391e05a1906bb45bd9e78fcaeca4ad2181f71c6277eaa394466a6,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/86278_1e55d036_6.stp
F432,Fusion360Gallery,99745_d53f3c55_0,train,completed,0,True,True,True,1,3,273,0,True,1,0,True,2174.9124635026656,3787,7566,0,0,3,True,True,True,admitted,0.668703875,af5b43c863e92af00b25d0d384bb9731a3251167c36ae7737b70534f974245e7,af5b43c863e92af00b25d0d384bb9731a3251167c36ae7737b70534f974245e7,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/99745_d53f3c55_0.stp
F433,Fusion360Gallery,131014_17cad022_7,train,completed,0,True,True,True,1,1,10,0,True,1,0,True,573.6590398238917,164,324,0,0,1,True,True,True,admitted,0.013331709,c99f782491c6a32742f9bc169180a9c5cdf4081fe5d663c20960efff882e8e7c,c99f782491c6a32742f9bc169180a9c5cdf4081fe5d663c20960efff882e8e7c,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/131014_17cad022_7.stp
F434,Fusion360Gallery,48332_fb679f90_3,train,completed,0,True,True,True,1,1,29,0,True,1,0,True,6.617900743621112,521,980,72,0,1,False,True,False,mesh_boundary,0.055159459,2cffc4909a1d1543a9b9de6a57d11489b31896b078c67dca2367eb55bd7aed1d,2cffc4909a1d1543a9b9de6a57d11489b31896b078c67dca2367eb55bd7aed1d,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/48332_fb679f90_3.stp
F435,Fusion360Gallery,137090_3aac3aab_9,train,completed,0,True,True,True,1,1,19,0,True,1,0,True,779.0669103093843,1190,2376,0,0,1,True,True,True,admitted,0.021083042,3b6ed4fbb2a8fe454dd33ecfb03bee170182467fca7de4c0dc9e3b36b9b1f11e,3b6ed4fbb2a8fe454dd33ecfb03bee170182467fca7de4c0dc9e3b36b9b1f11e,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/137090_3aac3aab_9.stp
F436,Fusion360Gallery,94176_0a6c42ab_1,train,completed,0,True,True,True,1,1,36,0,True,1,0,True,245.47848251586294,219,438,0,0,1,True,True,True,admitted,0.081732292,6847265837b9dccd9097078b4fd44bf4502ad670242860e86e85aebb2fbe1ee7,6847265837b9dccd9097078b4fd44bf4502ad670242860e86e85aebb2fbe1ee7,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/94176_0a6c42ab_1.stp
F437,Fusion360Gallery,42021_2a7183d7_5,train,completed,0,True,True,True,1,1,19,0,True,1,0,True,288.3290682112374,702,1400,0,0,1,True,True,True,admitted,0.018464625,60c441fbdd6c3fb1fcc7ae7cbbed209397ead43c0c4721ea64752b51b925f7c5,60c441fbdd6c3fb1fcc7ae7cbbed209397ead43c0c4721ea64752b51b925f7c5,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/42021_2a7183d7_5.stp
F438,Fusion360Gallery,89527_b3bf425d_1,train,completed,0,True,True,True,1,1,7,0,True,1,0,True,144.53325623210395,651,1298,0,0,1,True,True,True,admitted,0.01544325,a83adc3d881a780fed4ba21b70cbfa8499c7a0d9813e1a418b482418cc2eb330,a83adc3d881a780fed4ba21b70cbfa8499c7a0d9813e1a418b482418cc2eb330,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/89527_b3bf425d_1.stp
F439,Fusion360Gallery,52673_a7dea786_0,train,completed,0,True,True,True,1,1,22,0,True,1,0,True,549.977173594319,556,1108,0,0,1,True,True,True,admitted,0.034961375,1a37bc64e861fb023f25136697761f2100f3368499679773e0a77c916af0c165,1a37bc64e861fb023f25136697761f2100f3368499679773e0a77c916af0c165,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/52673_a7dea786_0.stp
F440,Fusion360Gallery,24942_9d1b2ff2_23,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,1183.0836843668199,772,1540,0,0,1,True,True,True,admitted,0.011802709,b4618b854fe15248a1b4f31344ff63cbd1843d4e11c8b63ea74860e658a23312,b4618b854fe15248a1b4f31344ff63cbd1843d4e11c8b63ea74860e658a23312,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/24942_9d1b2ff2_23.stp
F441,Fusion360Gallery,147402_596fe541_0,train,completed,0,True,True,True,1,1,26,0,True,1,0,True,1011.4773243112098,112,224,0,0,1,True,True,True,admitted,0.031243917,5dc991493f9d87e6bd7fb2658576ef8349f247e81429716c9093f6ad7eda7edf,5dc991493f9d87e6bd7fb2658576ef8349f247e81429716c9093f6ad7eda7edf,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/147402_596fe541_0.stp
F442,Fusion360Gallery,88865_543bc9f7_1,train,completed,0,True,True,True,1,1,14,0,True,1,0,True,44.33340319665509,300,604,0,0,1,True,True,True,admitted,0.020392458,a0c45b4a276df24990bc412d25b2fb896d6d3232eadde253616a209ff9fbc44b,a0c45b4a276df24990bc412d25b2fb896d6d3232eadde253616a209ff9fbc44b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/88865_543bc9f7_1.stp
F443,Fusion360Gallery,145368_22c0103a_3,train,completed,0,True,True,True,1,1,9,0,True,1,0,True,52.260690958302646,130,260,0,0,1,True,True,True,admitted,0.013371084,694c7f165d35f6822bd5e21f004eeb251cf581c86b21715955cc2a7e2df63d29,694c7f165d35f6822bd5e21f004eeb251cf581c86b21715955cc2a7e2df63d29,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/145368_22c0103a_3.stp
F444,Fusion360Gallery,38840_0e449caf_6,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,34.50622056898924,8,12,0,0,1,True,True,True,admitted,0.007898583,ed77d9b93f6e5855acdbf2331c29d342e2e83e274bd26e00383322c218892901,ed77d9b93f6e5855acdbf2331c29d342e2e83e274bd26e00383322c218892901,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/38840_0e449caf_6.stp
F445,Fusion360Gallery,111498_1fd21fb9_12,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,0.01632653061224493,8,12,0,0,1,True,True,True,admitted,0.007886959,7d384e0b60817833c35fbe59cd0821a76292fb0c1ab6cd570148fee470581760,7d384e0b60817833c35fbe59cd0821a76292fb0c1ab6cd570148fee470581760,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/111498_1fd21fb9_12.stp
F446,Fusion360Gallery,82397_9df31ee8_1,train,completed,0,True,True,True,1,1,26,0,True,1,0,True,1766.9288650131134,40,76,0,0,1,True,True,True,admitted,0.0250555,36041865a77d032f6329e88f05973b066771306886428d2cb2ea70bab31461f8,36041865a77d032f6329e88f05973b066771306886428d2cb2ea70bab31461f8,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/82397_9df31ee8_1.stp
F447,Fusion360Gallery,40800_7fa2d7a5_0,train,completed,0,True,True,True,1,1,76,0,True,1,0,True,2433.283083088232,3776,7548,0,0,1,True,True,True,admitted,0.108748375,68a9ea098e24d5e912287b913ce0a289d9f0ee5ad0c6f980a9f3baea223b2552,68a9ea098e24d5e912287b913ce0a289d9f0ee5ad0c6f980a9f3baea223b2552,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/40800_7fa2d7a5_0.stp
F448,Fusion360Gallery,31856_2a5a4e32_9,train,completed,0,True,True,True,1,1,37,0,True,1,0,True,1321.1582938374913,6294,12596,0,0,1,True,True,True,admitted,0.067279958,18ea49dc19ef33503060b223b9732a2d3c2ba3343da3e8475045372a94f05d2b,18ea49dc19ef33503060b223b9732a2d3c2ba3343da3e8475045372a94f05d2b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/31856_2a5a4e32_9.stp
F449,Fusion360Gallery,50414_ac159b58_4,train,completed,0,True,True,True,1,1,4,0,True,1,0,True,1452.1139809356514,204,408,0,0,1,True,True,True,admitted,0.007779375,21395e46a85238f54a2073d7a652e5dba676a74b1e8243435d51f0d154d0ffd8,21395e46a85238f54a2073d7a652e5dba676a74b1e8243435d51f0d154d0ffd8,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/50414_ac159b58_4.stp
F450,Fusion360Gallery,104283_e5646f96_15,train,completed,0,True,True,True,1,1,7,0,True,1,0,True,191.62878042731455,270,544,0,0,1,True,True,True,admitted,0.010999625,70bd4cf032bbafbcbb77f230e505e2fba59bcfb6b5e76d2c2947087b6d33b57c,70bd4cf032bbafbcbb77f230e505e2fba59bcfb6b5e76d2c2947087b6d33b57c,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/104283_e5646f96_15.stp
F451,Fusion360Gallery,54374_5c085a74_6,train,completed,0,True,True,True,1,1,8,0,True,1,0,True,2187.890801432353,134,264,0,0,1,True,True,True,admitted,0.015337,07602c7340fe9808876865f91161c9ea3c073203f4d7fa9595a1283ee2818ade,07602c7340fe9808876865f91161c9ea3c073203f4d7fa9595a1283ee2818ade,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/54374_5c085a74_6.stp
F452,Fusion360Gallery,126913_d253adb7_2,train,completed,0,True,True,True,1,1,9,0,True,1,0,True,1485.7345289866541,84,168,0,0,1,True,True,True,admitted,0.011945959,6ff562f190843d3f7a5f2b5c13484f49ae1d025916402fae24daaa9ee39c555e,6ff562f190843d3f7a5f2b5c13484f49ae1d025916402fae24daaa9ee39c555e,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/126913_d253adb7_2.stp
F453,Fusion360Gallery,21649_3ef60555_16,train,completed,0,True,True,True,1,1,4,0,True,1,0,True,470.3306020823327,192,384,0,0,1,True,True,True,admitted,0.007746959,80545f271d229766aa1c8a693f5c71307af0fdb8f1db35a40e7c530acabebcad,80545f271d229766aa1c8a693f5c71307af0fdb8f1db35a40e7c530acabebcad,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21649_3ef60555_16.stp
